id,neighbourhood_cleansed,latitude,longitude,calculated_host_listings_count,price,property_type,room_type,availability_365,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,accommodates,bedrooms,beds,minimum_nights,instant_bookable,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,reviews_per_month,Standardization_Category,Standardization_Score,Neighborhood_Category,Neighborhood_Impact
1286084136478152023,Élysée,48.87122,2.3218,46,,2,3,96,4,1.0,1,1,4,1.0,1.0,30,0,2,5.0,5.0,5.0,5.0,0.39,,,,
1289119767230489762,Élysée,48.8653485,2.3040338,73,,2,3,354,0,1.0,1,1,6,3.0,1.0,2,1,30,4.73,4.83,4.73,4.93,3.11,,,,
1289640515857256317,Élysée,48.8692,2.3205701,4,,3,2,88,4,1.0,0,1,2,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1289640599859654330,Élysée,48.8692,2.3205701,4,,3,2,93,4,1.0,0,1,2,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1290708750763892346,Élysée,48.8716081,2.3123244,6,,2,3,365,1,0.14,0,1,4,1.0,1.0,2,0,15,4.27,4.07,4.73,4.87,1.76,,,,
1291177187994184418,Élysée,48.87671232237757,2.3063685916789094,45,,2,3,361,4,0.94,0,1,8,4.0,1.0,3,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1291291872464104905,Élysée,48.87199418180781,2.3110056081199346,121,,2,3,319,4,1.0,0,1,12,4.0,1.0,1,1,2,2.5,4.5,3.0,3.0,0.46,,,,
1294710856950562405,Élysée,48.87158101958394,2.316180168050604,1,,2,3,229,4,1.0,0,1,2,1.0,1.0,4,0,2,5.0,5.0,5.0,5.0,0.57,,,,
1293228641089895648,Élysée,48.87148,2.3252,2,,2,3,346,4,1.0,1,1,8,4.0,1.0,1,1,19,5.0,5.0,5.0,5.0,1.91,,,,
1293282016377861526,Élysée,48.87083,2.30894,11,,2,3,337,4,0.99,0,1,6,2.0,1.0,2,1,26,4.77,4.85,4.92,4.92,2.81,,,,
1293390735268278511,Élysée,48.88002,2.32646,19,,2,3,120,4,0.98,0,1,4,1.0,1.0,1,1,13,4.46,4.46,4.77,4.85,1.33,,,,
1295528468707245785,Élysée,48.88337,2.32677,2,,1,2,168,3,1.0,0,1,2,1.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1295725018875092598,Élysée,48.8714775,2.3107913,204,,2,3,340,4,1.0,0,1,4,1.0,1.0,1,1,83,4.78,4.9,4.86,4.96,2.3,,,,
1295725387409620418,Élysée,48.8714775,2.3107913,204,,2,3,320,4,1.0,0,1,6,2.0,1.0,1,1,35,4.71,4.86,4.89,4.91,3.79,,,,
1295725758773317286,Élysée,48.8714775,2.3107913,204,,2,3,317,4,1.0,0,1,4,1.0,1.0,1,1,27,4.78,4.78,4.78,4.93,2.95,,,,
1295726126352827317,Élysée,48.8714775,2.3107913,204,,2,3,315,4,1.0,0,1,8,3.0,1.0,1,1,22,4.59,4.86,4.86,4.82,2.41,,,,
1299263750098508972,Élysée,48.874254,2.3081058,46,,2,3,334,3,0.79,0,1,6,3.0,1.0,5,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1297098776025027363,Élysée,48.8710878,2.3078413,11,,2,3,317,4,0.99,0,1,2,1.0,1.0,2,1,35,4.91,4.94,4.97,4.91,3.7,,,,
1302698857800521651,Élysée,48.8716002,2.3253723,184,,2,3,292,4,1.0,1,1,6,2.0,1.0,3,1,18,4.5,4.44,4.61,4.83,2.16,,,,
1299142520420518640,Élysée,48.87093226631831,2.316286772263485,29,,2,3,323,3,0.69,0,1,4,1.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1299146400486795379,Élysée,48.87017,2.3213,36,,2,3,258,4,1.0,0,1,4,1.0,1.0,30,1,2,5.0,5.0,5.0,5.0,0.4,,,,
1303827693187247038,Élysée,48.87115591728419,2.310014902083662,45,,3,2,320,4,1.0,1,1,6,3.0,1.0,1,1,3,5.0,5.0,5.0,5.0,0.38,,,,
1304161166514585182,Élysée,48.87670915022113,2.303738228976588,1,,1,2,133,0,1.0,0,1,2,1.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1304187220066215836,Élysée,48.8712324,2.3083278,102,,2,3,286,4,1.0,1,1,4,2.0,1.0,90,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1303490442547957741,Élysée,48.87223689781647,2.307817910697771,45,,3,2,347,4,1.0,1,1,2,1.0,1.0,1,1,20,4.9,5.0,4.89,5.0,2.54,,,,
1303499542785783641,Élysée,48.87104,2.3096,45,,3,2,360,4,1.0,1,1,4,1.0,1.0,1,1,6,5.0,4.83,5.0,5.0,0.85,,,,
1301287484915362172,Élysée,48.87673714737242,2.2998507555785674,90,,2,3,335,2,0.74,0,1,2,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1303597109114692998,Élysée,48.87495328351751,2.310657197819141,121,,2,3,332,4,1.0,0,1,6,2.0,1.0,1,1,11,4.73,5.0,5.0,4.91,1.4,,,,
1303674009398073129,Élysée,48.87082,2.30944,45,,3,2,352,4,1.0,1,1,4,2.0,1.0,1,1,10,5.0,5.0,5.0,5.0,1.57,,,,
1304972815275099930,Élysée,48.876126563139856,2.303208964554208,1,,2,3,134,4,1.0,0,1,2,1.0,1.0,30,0,1,1.0,2.0,1.0,4.0,0.22,,,,
1305824687845673893,Élysée,48.8690418,2.2989439,135,,2,3,309,4,1.0,0,1,2,1.0,1.0,1,1,41,4.9,5.0,4.98,5.0,4.46,,,,
1308500614364749943,Élysée,48.872400171679104,2.305301597997571,137,,2,3,0,4,1.0,0,1,4,1.0,1.0,1,1,14,4.71,4.57,4.93,5.0,1.82,,,,
1306318103268783782,Élysée,48.875182635662895,2.3190911865230133,11,,2,3,337,2,0.8,1,1,4,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1308698544662556346,Élysée,48.87076148030665,2.299329289378952,1,,2,3,364,2,1.0,0,1,6,3.0,1.0,1,1,8,4.5,4.5,3.75,5.0,0.94,,,,
1308836268645549809,Élysée,48.8673118,2.2997581,816,,2,3,338,2,0.87,0,1,4,2.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1309215137834795285,Élysée,48.87158118090356,2.3221812122909378,8,,2,3,316,4,1.0,0,1,4,2.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1309224596320319012,Élysée,48.877153,2.3222504,45,,2,3,290,4,1.0,1,1,2,1.0,1.0,90,1,2,5.0,5.0,5.0,5.0,0.26,,,,
1309267923028220545,Élysée,48.873655,2.3067472,33,,2,3,43,4,1.0,0,1,2,1.0,1.0,3,0,9,4.56,4.67,4.56,5.0,1.11,,,,
1307055083959854928,Élysée,48.8770122,2.3175439,7,,2,3,343,4,0.98,0,1,1,1.0,1.0,1,1,42,4.26,4.26,4.71,4.76,4.72,,,,
1310138867495394016,Élysée,48.87587,2.29691,26,,2,3,0,4,1.0,1,1,2,1.0,1.0,30,1,3,5.0,4.67,5.0,5.0,0.45,,,,
1307884086761976229,Élysée,48.872069586256245,2.30491148194774,137,,2,3,314,4,1.0,0,1,6,2.0,1.0,1,1,29,4.62,4.41,4.66,4.83,3.41,,,,
1310806498332151969,Élysée,48.8695841,2.3002065,15,,2,3,361,4,1.0,0,1,6,3.0,1.0,2,1,4,5.0,5.0,5.0,5.0,0.47,,,,
1311042875630971017,Élysée,48.87275321427457,2.324976325035095,2,,2,3,90,3,1.0,1,1,6,2.0,1.0,3,0,14,5.0,4.93,5.0,5.0,1.6,,,,
1313040446189580068,Élysée,48.8659449,2.3046889,816,,2,3,0,2,0.87,0,1,2,1.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1313660429649232916,Élysée,48.87609399999999,2.3013993,191,,2,3,247,4,0.99,0,1,8,4.0,1.0,3,1,9,4.67,4.78,4.78,5.0,1.29,,,,
1312413721541390378,Élysée,48.87358707669801,2.312243523567637,1,,2,3,94,0,1.0,0,1,2,1.0,1.0,2,0,1,5.0,5.0,5.0,5.0,0.12,,,,
1316470489716405381,Élysée,48.8722642,2.3248634,6,,2,3,112,4,1.0,0,1,6,2.0,1.0,3,1,24,4.5,4.21,4.79,4.79,3.19,,,,
1317136448398919822,Élysée,48.87334099315725,2.3241962058966124,6,,2,3,61,4,1.0,0,1,4,1.0,1.0,2,1,27,4.37,4.15,4.78,4.93,3.48,,,,
1317563310400162858,Élysée,48.877349994377695,2.2981967438587225,1,,2,3,71,4,0.81,0,1,3,1.0,1.0,1,1,9,4.89,4.89,4.89,5.0,1.03,,,,
1317938676577447008,Élysée,48.8762312,2.3227262,102,,2,3,179,4,1.0,1,1,4,2.0,1.0,90,1,2,5.0,5.0,5.0,5.0,0.28,,,,
1325315121866414688,Élysée,48.86549,2.30023,1,,2,3,345,1,0.3,0,1,2,1.0,1.0,3,0,5,5.0,5.0,5.0,5.0,0.63,,,,
1319453483630703270,Élysée,48.87092959566838,2.3107537944613044,22,,2,3,342,4,1.0,0,1,12,3.0,1.0,1,1,1,4.0,5.0,5.0,5.0,0.3,,,,
1320207239767438775,Élysée,48.87509,2.30022,69,,2,3,139,4,0.95,0,1,6,3.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1320223349931787666,Élysée,48.87696,2.30096,69,,2,3,148,4,0.95,0,1,6,3.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1320250016766257161,Élysée,48.87686,2.30074,69,,2,3,150,4,0.95,0,1,8,4.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1320258810840921315,Élysée,48.87062,2.30792,1,,2,3,234,4,1.0,1,1,6,1.0,1.0,2,1,43,4.86,4.91,4.91,4.98,5.84,,,,
1320263207519651164,Élysée,48.87564,2.30401,191,,2,3,165,4,0.99,0,1,4,1.0,1.0,3,1,21,4.67,4.71,4.62,4.95,2.65,,,,
1320274711298208163,Élysée,48.87517,2.30247,69,,2,3,240,4,0.95,0,1,2,1.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1320308926694652703,Élysée,48.87726,2.30062,69,,2,3,149,4,0.95,0,1,2,1.0,1.0,30,1,2,5.0,5.0,5.0,5.0,0.46,,,,
1320310415624536887,Élysée,48.8772,2.30092,69,,2,3,142,4,0.95,0,1,2,1.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1320312433000302005,Élysée,48.87722,2.30115,69,,2,3,247,4,0.95,0,1,8,4.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1325901618387340126,Élysée,48.878,2.29929,1,,2,3,352,0,1.0,0,1,2,1.0,1.0,90,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1325906237609102167,Élysée,48.87407,2.31002,26,,2,3,350,4,1.0,0,1,2,1.0,1.0,1,1,4,3.75,2.5,4.5,4.75,1.35,,,,
1323409381525228834,Élysée,48.871,2.30512,2,,2,3,365,4,0.96,0,1,6,2.0,1.0,1,0,1,3.0,2.0,5.0,4.0,0.2,,,,
1323735956346363002,Élysée,48.87088,2.31357,5,,2,3,312,4,0.98,0,1,4,1.0,1.0,2,1,7,4.29,4.57,4.57,5.0,0.98,,,,
1323754562761490527,Élysée,48.87434,2.31595,2,,2,3,295,4,1.0,0,1,6,2.0,1.0,2,1,4,4.25,4.75,4.75,4.75,0.52,,,,
1323786781876906576,Élysée,48.87465,2.32559,12,,2,3,263,4,1.0,0,1,10,4.0,1.0,2,1,6,5.0,4.5,4.5,5.0,0.71,,,,
1327809179099410950,Élysée,48.87169,2.31195,3,,2,3,349,4,1.0,0,1,4,1.0,1.0,3,1,1,5.0,5.0,5.0,5.0,0.32,,,,
1326234956034790379,Élysée,48.86761,2.30066,41,,2,3,292,4,0.99,0,1,4,1.0,1.0,20,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1328074955265919754,Élysée,48.87321,2.30331,1,,2,3,108,4,1.0,0,1,4,1.0,1.0,1,1,8,4.88,4.75,5.0,5.0,1.13,,,,
1328204933748907067,Élysée,48.87178,2.32535,5,,2,3,321,4,0.98,0,1,3,1.0,1.0,1,1,18,4.33,4.5,4.5,5.0,2.41,,,,
1326931694706146306,Élysée,48.87371,2.2975,1,,2,3,323,4,1.0,0,1,5,1.0,1.0,1,1,39,4.77,4.68,4.84,4.95,5.15,,,,
1328239457085041016,Élysée,48.8728,2.30367,8,,2,3,309,4,1.0,1,1,4,1.0,1.0,1,1,26,4.62,4.42,4.85,4.88,3.55,,,,
1329556391302746168,Élysée,48.87981,2.32314,34,,2,3,61,4,1.0,0,1,4,2.0,1.0,30,1,1,5.0,5.0,5.0,5.0,0.18,,,,
1329635755492174173,Élysée,48.87229666754863,2.31504299653495,3,,1,2,0,4,1.0,0,1,2,1.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1329906349095728453,Élysée,48.87834,2.30566,1,,2,3,352,1,0.25,0,1,6,3.0,1.0,7,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1330307038444155050,Élysée,48.873348,2.30925,44,,2,3,352,4,0.99,0,1,4,1.0,1.0,1,0,2,4.5,5.0,5.0,4.0,0.25,,,,
1330790437011371935,Élysée,48.87064460000001,2.3103028,1,,2,3,31,4,1.0,1,1,4,2.0,1.0,3,1,12,5.0,5.0,5.0,5.0,2.29,,,,
1329508482161322762,Élysée,48.87113979999999,2.3236099,13,,2,3,312,4,0.99,1,0,4,1.0,1.0,2,1,15,4.93,4.87,4.93,4.93,2.08,,,,
1334050488134348258,Élysée,48.87727,2.30181,191,,2,3,139,4,0.99,0,1,6,3.0,1.0,3,1,17,4.82,4.94,5.0,5.0,2.49,,,,
1335396831374632569,Élysée,48.87526551565653,2.3024792551338327,191,,2,3,150,4,0.99,0,1,8,4.0,1.0,3,1,21,4.71,4.76,4.86,4.95,3.39,,,,
1335459233506115634,Élysée,48.8771059904738,2.3018102109802223,191,,2,3,142,4,0.99,0,1,2,1.0,1.0,3,1,9,4.89,4.78,4.78,4.78,1.17,,,,
1334627398887708164,Élysée,48.88099435829216,2.326852436956097,23,,2,3,312,4,1.0,0,1,2,1.0,1.0,30,1,2,4.5,3.0,4.5,5.0,0.37,,,,
1335492688471473418,Élysée,48.8725321,2.3095619,22,,2,3,0,4,1.0,0,1,2,1.0,1.0,30,1,1,5.0,5.0,5.0,5.0,0.28,,,,
1335739215971771039,Élysée,48.868910033245,2.299441695213318,1,,2,3,135,4,1.0,0,1,4,2.0,1.0,1,1,57,4.79,4.77,4.75,4.95,7.1,,,,
1335854150310683556,Élysée,48.87359,2.29897,4,,2,3,347,4,1.0,1,1,1,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1337589015565043605,Élysée,48.87586,2.32118,4,,2,3,211,4,1.0,0,1,4,1.0,1.0,1,1,26,4.5,4.42,4.81,4.85,3.75,,,,
1339900344421667985,Élysée,48.8716002,2.3253723,184,,2,3,338,4,1.0,1,1,6,2.0,1.0,3,1,24,4.92,4.88,4.83,4.88,3.23,,,,
1339946099207182078,Élysée,48.87183,2.30845,1,,2,3,0,4,1.0,0,1,4,2.0,1.0,30,0,1,4.0,4.0,5.0,5.0,0.27,,,,
1340417612493974939,Élysée,48.8716002,2.3253723,184,,2,3,340,4,1.0,1,1,2,1.0,1.0,3,1,31,4.84,4.8,4.8,4.9,4.39,,,,
1340447758766878474,Élysée,48.876958,2.299722,11,,2,3,0,4,1.0,0,1,6,3.0,1.0,2,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1339085987843323388,Élysée,48.87409,2.31134,1,,2,3,91,3,1.0,1,1,2,1.0,1.0,30,0,1,5.0,5.0,5.0,5.0,0.37,,,,
1339118362019852345,Élysée,48.8758739219733,2.300489335602306,191,,2,3,240,4,0.99,0,1,2,1.0,1.0,3,1,17,5.0,4.94,5.0,5.0,2.38,,,,
1339118897924933226,Élysée,48.87609,2.3014,191,,2,3,149,4,0.99,0,1,2,1.0,1.0,3,1,14,4.64,4.86,5.0,5.0,1.95,,,,
1341275085528150553,Élysée,48.8659449,2.3046889,45,,2,3,0,4,1.0,1,1,6,3.0,1.0,90,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1345682587681539885,Élysée,48.87564,2.31715,54,,2,3,339,4,0.99,0,1,4,2.0,1.0,1,0,5,4.0,4.0,4.4,4.8,0.88,,,,
1345700038781623581,Élysée,48.87621,2.29906,1,,2,3,281,3,1.0,0,1,4,1.0,1.0,4,0,2,4.5,4.5,5.0,5.0,1.54,,,,
1344407229609536616,Élysée,48.872529407745816,2.32248189690666,2,,2,3,288,4,0.8,0,1,2,1.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1343451797935301475,Élysée,48.87681,2.30448,1,,2,3,230,1,0.0,0,1,5,2.0,1.0,6,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1345597033698920523,Élysée,48.87343,2.30626,69,,2,3,194,4,0.95,0,1,4,1.0,1.0,31,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1347613349063678388,Élysée,48.87552449127895,2.325514139439166,2,,2,3,334,3,1.0,0,1,2,1.0,1.0,3,1,11,4.64,4.36,4.82,5.0,2.43,,,,
1348653634754828402,Élysée,48.87286,2.31706,88,,2,3,316,4,1.0,0,1,2,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1349801010920590255,Élysée,48.87125,2.31282,1,,2,3,330,4,1.0,0,1,4,1.0,1.0,1,1,31,4.39,4.26,4.81,4.9,4.67,,,,
1349872315638755063,Élysée,48.86813966869705,2.323182547814555,1,,2,3,355,4,1.0,1,1,6,2.0,1.0,1,1,17,4.88,5.0,5.0,5.0,2.7,,,,
1351333787836932284,Élysée,48.88051,2.31334,12,,2,3,365,3,0.75,0,0,4,2.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1351356107151282312,Élysée,48.8712099775577,2.3074216026527186,12,,2,3,364,3,0.75,0,0,4,2.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1351368525066878264,Élysée,48.872864,2.3260456,4,,2,3,290,4,0.98,0,0,8,3.0,1.0,2,1,11,4.36,4.73,4.64,4.91,1.72,,,,
1349092925856133805,Élysée,48.88115,2.32515,16,,2,3,61,4,1.0,0,1,4,2.0,1.0,30,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1349100945622306529,Élysée,48.87212013266111,2.317108892299145,16,,2,3,258,4,1.0,0,0,6,2.0,1.0,2,1,31,4.45,4.55,4.55,4.9,4.23,,,,
1349170191228278663,Élysée,48.8773644,2.3062334,11,,2,3,364,0,1.0,0,1,2,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1349170694791604309,Élysée,48.8753535,2.2977825,11,,2,3,364,0,1.0,0,1,2,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1349969719433567839,Élysée,48.88174,2.32572,121,,2,3,332,4,1.0,0,1,8,3.0,1.0,1,1,10,4.5,4.56,4.78,4.56,1.66,,,,
1351524445375614781,Élysée,48.872987,2.3074277,45,,2,3,0,4,1.0,1,1,6,3.0,1.0,1,1,1,5.0,5.0,5.0,5.0,0.27,,,,
1349181155760941853,Élysée,48.8725653,2.304715,11,,2,3,343,0,1.0,0,1,2,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1349181912602147520,Élysée,48.8675104,2.3097709,11,,2,3,346,0,1.0,0,1,2,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1352096229458621888,Élysée,48.874249566510905,2.3040607051065,48,,2,3,52,4,0.98,0,1,4,1.0,1.0,2,1,28,4.75,4.75,4.36,4.93,3.89,,,,
1349249556225411718,Élysée,48.880374257279264,2.325269748809072,19,,2,3,170,4,0.98,0,1,2,1.0,1.0,1,1,1,5.0,5.0,5.0,5.0,0.19,,,,
1350709835208348628,Élysée,48.88029788668013,2.316859990512942,12,,2,3,363,1,0.17,0,1,8,4.0,1.0,2,0,2,5.0,4.5,5.0,5.0,0.57,,,,
1353582680235461409,Élysée,48.87503961408821,2.3264189284038856,1,,2,3,365,3,1.0,0,1,4,2.0,1.0,1,0,2,5.0,5.0,5.0,5.0,0.4,,,,
1354385071797382983,Élysée,48.87462,2.29575,1,,2,3,10,4,1.0,0,1,4,2.0,1.0,2,1,7,5.0,5.0,5.0,5.0,1.38,,,,
1354426278009980392,Élysée,48.872256,2.3054685,3,,2,3,324,4,1.0,1,1,4,2.0,1.0,1,1,14,5.0,4.93,5.0,5.0,2.66,,,,
1354999947860771115,Élysée,48.87418003066487,2.299569731962664,1,,2,3,69,4,0.75,0,1,6,3.0,1.0,3,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1356355978030241489,Élysée,48.876465,2.315061,135,,2,3,344,4,1.0,0,1,6,2.0,1.0,1,1,16,4.69,4.88,4.63,4.75,2.35,,,,
1358758766372326962,Élysée,48.87271022617822,2.3000201518735937,3,,2,3,89,2,0.82,1,1,4,2.0,1.0,7,0,2,5.0,5.0,5.0,4.5,0.44,,,,
1356386315729951049,Élysée,48.8706045,2.3091347,184,,2,3,285,4,1.0,1,1,6,2.0,1.0,3,1,16,4.31,4.5,4.5,4.69,2.53,,,,
1358833419629235014,Élysée,48.8777944541097,2.3149303398313013,1,,1,2,306,3,0.9,0,1,2,1.0,1.0,4,0,16,4.94,4.81,5.0,4.81,3.78,,,,
1355564589418719119,Élysée,48.872690561814025,2.303644098902399,8,,2,3,276,4,1.0,1,1,2,1.0,1.0,1,1,41,4.98,5.0,4.9,4.98,5.94,,,,
1355783860420601144,Élysée,48.8725,2.31911,44,,2,3,0,4,1.0,0,1,8,4.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1360683907820984033,Élysée,48.8718722,2.3176432,13,,2,3,320,4,0.99,1,0,2,1.0,1.0,2,1,3,5.0,4.67,5.0,5.0,0.54,,,,
1360683909446312693,Élysée,48.87113979999999,2.3236099,13,,2,3,330,4,0.99,1,0,2,1.0,1.0,2,1,29,4.79,4.83,4.9,4.93,4.35,,,,
1360860117142138693,Élysée,48.8769273,2.3144461,77,,2,3,29,2,1.0,0,1,6,3.0,1.0,90,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1358169476898991625,Élysée,48.871118174838266,2.313179961685789,1,,2,3,39,0,1.0,0,1,6,2.0,1.0,2,0,4,4.5,4.5,4.75,5.0,0.68,,,,
1360164488403976732,Élysée,48.87113979999999,2.3236099,13,,2,3,314,4,0.99,1,0,6,2.0,1.0,2,1,19,4.84,5.0,4.84,4.79,3.22,,,,
1358564944274463304,Élysée,48.8718722,2.3176432,4,,2,3,313,4,0.98,0,0,2,1.0,1.0,2,1,9,4.56,4.56,4.89,4.89,1.49,,,,
1360365221167088717,Élysée,48.87208,2.3106,14,,2,3,365,4,0.94,0,0,7,3.0,1.0,2,0,3,4.67,4.0,4.67,5.0,0.78,,,,
1362210670226127044,Élysée,48.87418,2.30781,44,,2,3,335,4,0.99,0,1,6,3.0,1.0,1,1,7,4.57,4.43,4.43,5.0,1.31,,,,
1364437159178100227,Élysée,48.882224,2.3221157,73,,2,3,347,0,1.0,1,1,4,1.0,1.0,1,1,7,4.57,4.14,4.86,5.0,2.02,,,,
1361435393190497551,Élysée,48.873336,2.3036499,76,,2,3,332,4,1.0,0,1,5,2.0,1.0,2,1,13,4.85,4.85,4.85,4.85,2.47,,,,
1364448017356446941,Élysée,48.86575,2.3026,73,,2,3,363,0,1.0,1,1,4,2.0,1.0,1,1,11,4.27,4.36,4.27,4.91,1.79,,,,
1364647881053307736,Élysée,48.87683,2.31555,10,,2,3,6,4,1.0,0,0,6,3.0,1.0,2,1,15,4.73,4.93,4.87,4.93,2.38,,,,
1361613530714497138,Élysée,48.8737564,2.3124375,1,,2,3,118,4,1.0,0,1,4,1.0,1.0,5,1,0,4.82,4.81,4.93,4.97,0.0,,,,
1363026485491366574,Élysée,48.87909550593275,2.31562240945841,1,,1,2,0,0,1.0,0,1,2,1.0,1.0,365,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1365081852415604081,Élysée,48.8788990948494,2.3048080513777696,5,,2,3,361,4,0.96,0,1,2,1.0,1.0,3,1,26,4.42,4.62,4.92,4.77,4.04,,,,
1366561277239605936,Élysée,48.8822357,2.3227697,52,,2,3,8,3,0.99,1,1,4,2.0,1.0,1,0,5,4.8,4.8,5.0,5.0,0.98,,,,
1366570916658384481,Élysée,48.87126,2.31641,34,,2,3,349,4,1.0,0,1,5,3.0,1.0,3,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1365215060036138469,Élysée,48.86837,2.30392,48,,2,3,57,4,0.98,0,1,7,2.0,1.0,2,1,24,4.67,4.7,4.52,5.0,3.77,,,,
1363645068719672089,Élysée,48.870833957301485,2.312053833775924,8,,2,3,322,4,1.0,0,1,2,1.0,1.0,3,1,25,4.2,3.8,4.64,4.96,5.17,,,,
1366746794717675352,Élysée,48.87458,2.3057,19,,2,3,357,4,0.98,0,1,6,2.0,1.0,2,0,2,3.0,3.0,4.5,4.5,0.74,,,,
1365490132765976571,Élysée,48.86983,2.302574,3,,2,3,354,4,1.0,0,1,10,4.0,1.0,2,0,2,5.0,4.5,4.5,4.5,0.41,,,,
1365768408887550162,Élysée,48.872864,2.3260456,4,,2,3,332,4,0.98,0,0,2,1.0,1.0,2,1,9,4.56,4.78,4.67,5.0,1.49,,,,
1367410988415033017,Élysée,48.8728937,2.3045043,3,,2,3,361,4,1.0,0,0,4,2.0,1.0,30,0,1,5.0,5.0,5.0,5.0,0.3,,,,
1365894698486867830,Élysée,48.874657019994885,2.30105560011522,45,,2,3,77,4,0.94,0,1,8,4.0,1.0,3,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1369023483028529289,Élysée,48.870783219908525,2.3133251942850346,10,,2,3,325,4,1.0,1,1,6,3.0,1.0,1,0,30,4.73,4.77,4.93,4.97,4.62,,,,
1369038298082648024,Élysée,48.86921,2.30401,11,,1,2,362,4,1.0,1,1,4,2.0,1.0,2,0,6,4.83,4.67,4.83,4.83,1.25,,,,
1368820883296784519,Élysée,48.8725782,2.3019422,1,,2,3,41,4,1.0,0,1,2,1.0,1.0,2,0,18,4.44,4.11,4.78,5.0,2.84,,,,
1370817156709615180,Élysée,48.87091971328636,2.3002843177112133,70,,2,3,138,4,1.0,1,1,4,1.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1370857135134307699,Élysée,48.8746581,2.325753,135,,2,3,318,4,1.0,0,1,6,2.0,1.0,1,1,6,4.83,4.83,5.0,5.0,1.4,,,,
1372419541744619340,Élysée,48.8682651,2.303443,25,,2,3,203,4,1.0,1,1,8,4.0,1.0,2,1,20,5.0,5.0,4.95,5.0,3.59,,,,
1370290257703225891,Élysée,48.8708,2.3214,147,,2,3,138,2,0.88,0,1,6,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
1373737960239628837,Élysée,48.87019,2.31055,1,,2,3,0,4,1.0,1,1,6,3.0,1.0,3,0,15,5.0,5.0,4.93,5.0,2.98,,,,
1372568787276872678,Élysée,48.87563030579089,2.299436747171715,1,,2,3,22,4,1.0,0,1,4,1.0,1.0,1,1,9,4.78,4.89,4.89,4.89,1.47,,,,
1372605301732934054,Élysée,48.87218,2.29818,1,,2,3,87,2,1.0,0,0,2,1.0,1.0,30,0,1,5.0,5.0,5.0,5.0,0.24,,,,
1373849173478933232,Élysée,48.88052813582206,2.3223558747776667,48,,2,3,303,4,1.0,0,1,6,3.0,1.0,30,0,1,1.0,1.0,1.0,5.0,1.0,,,,
